Curtailment,Date,Generator,Hour,Output,Output DA,Unit Market Revenue,Unit Uplift Payment
0.0,2020-07-10,320_RTPV_6,6,0.0,,,
0.0,2020-07-10,322_HYDRO_1,6,31.833333,,,
0.0,2020-07-10,322_HYDRO_2,6,31.833333,,,
0.0,2020-07-10,322_HYDRO_3,6,31.833333,,,
0.0,2020-07-10,322_HYDRO_4,6,31.833333,,,
0.0,2020-07-10,324_PV_1,6,0.0,,,
0.0,2020-07-10,324_PV_2,6,0.0,,,
0.0,2020-07-10,324_PV_3,6,0.0,,,
-0.0,2020-07-10,101_PV_1,7,7.616667,,,
0.0,2020-07-10,101_PV_2,7,7.375,,,
0.0,2020-07-10,101_PV_3,7,5.575,,,
-0.0,2020-07-10,101_PV_4,7,7.166667,,,
-0.0,2020-07-10,102_PV_1,7,7.441667,,,
0.0,2020-07-10,102_PV_2,7,1.508333,,,
0.0,2020-07-10,103_PV_1,7,0.183333,,,
0.0,2020-07-10,104_PV_1,7,0.108333,,,
-0.0,2020-07-10,113_PV_1,7,25.741667,,,
-0.0,2020-07-10,118_RTPV_1,7,0.041667,,,
0.0,2020-07-10,118_RTPV_10,7,0.0,,,
0.0,2020-07-10,118_RTPV_2,7,0.05,,,
0.0,2020-07-10,118_RTPV_3,7,0.05,,,
0.0,2020-07-10,118_RTPV_4,7,0.05,,,
0.0,2020-07-10,118_RTPV_5,7,0.033333,,,
0.0,2020-07-10,118_RTPV_6,7,0.05,,,
-0.0,2020-07-10,118_RTPV_7,7,0.016667,,,
0.0,2020-07-10,118_RTPV_8,7,0.0,,,
0.0,2020-07-10,118_RTPV_9,7,0.0,,,
0.0,2020-07-10,119_PV_1,7,0.075,,,
0.0,2020-07-10,122_HYDRO_1,7,39.1125,,,
0.0,2020-07-10,122_HYDRO_2,7,39.1125,,,
0.0,2020-07-10,122_HYDRO_3,7,39.1125,,,
0.0,2020-07-10,122_HYDRO_4,7,39.1125,,,
0.0,2020-07-10,122_HYDRO_5,7,39.1125,,,
0.0,2020-07-10,122_HYDRO_6,7,39.1125,,,
-3e-06,2020-07-10,122_WIND_1,7,412.99167,,,
-0.0,2020-07-10,201_HYDRO_4,7,24.3875,,,
0.0,2020-07-10,212_CSP_1,7,0.0,,,
0.0,2020-07-10,213_RTPV_1,7,0.133333,,,
-0.0,2020-07-10,215_HYDRO_1,7,24.3875,,,
-0.0,2020-07-10,215_HYDRO_2,7,24.3875,,,
-0.0,2020-07-10,215_HYDRO_3,7,24.3875,,,
0.0,2020-07-10,215_PV_1,7,26.25,,,
-0.0,2020-07-10,222_HYDRO_1,7,24.3875,,,
-0.0,2020-07-10,222_HYDRO_2,7,24.3875,,,
-0.0,2020-07-10,222_HYDRO_3,7,24.3875,,,
-0.0,2020-07-10,222_HYDRO_4,7,24.3875,,,
-0.0,2020-07-10,222_HYDRO_5,7,24.3875,,,
-0.0,2020-07-10,222_HYDRO_6,7,24.3875,,,
0.0,2020-07-10,303_WIND_1,7,7.158333,,,
-0.0,2020-07-10,308_RTPV_1,7,0.491667,,,
-0.0,2020-07-10,309_WIND_1,7,37.25,,,
0.0,2020-07-10,310_PV_1,7,7.208333,,,
-0.0,2020-07-10,310_PV_2,7,6.741667,,,
-0.0,2020-07-10,312_PV_1,7,8.591667,,,
0.0,2020-07-10,313_PV_1,7,10.908333,,,
0.0,2020-07-10,313_PV_2,7,9.225,,,
0.0,2020-07-10,313_RTPV_1,7,0.525,,,
0.0,2020-07-10,313_RTPV_10,7,0.383333,,,
-0.0,2020-07-10,313_RTPV_11,7,0.191667,,,
0.0,2020-07-10,313_RTPV_12,7,0.183333,,,
0.0,2020-07-10,313_RTPV_13,7,0.108333,,,
0.0,2020-07-10,313_RTPV_2,7,0.05,,,
0.0,2020-07-10,313_RTPV_3,7,0.308333,,,
0.0,2020-07-10,313_RTPV_4,7,0.183333,,,
0.0,2020-07-10,313_RTPV_5,7,0.033333,,,
0.0,2020-07-10,313_RTPV_6,7,0.358333,,,
-0.0,2020-07-10,313_RTPV_7,7,0.366667,,,
0.0,2020-07-10,313_RTPV_8,7,0.258333,,,
0.0,2020-07-10,313_RTPV_9,7,0.408333,,,
-0.0,2020-07-10,314_PV_1,7,9.166667,,,
0.0,2020-07-10,314_PV_2,7,9.825,,,
-0.0,2020-07-10,314_PV_3,7,7.891667,,,
-0.0,2020-07-10,314_PV_4,7,9.541667,,,
139.397083,2020-07-10,317_WIND_1,7,527.23625,,,
-0.0,2020-07-10,319_PV_1,7,43.041667,,,
0.0,2020-07-10,320_PV_1,7,9.2,,,
-0.0,2020-07-10,320_RTPV_1,7,0.116667,,,
0.0,2020-07-10,320_RTPV_2,7,0.1,,,
0.0,2020-07-10,320_RTPV_3,7,0.125,,,
0.0,2020-07-10,320_RTPV_4,7,0.125,,,
0.0,2020-07-10,320_RTPV_5,7,0.125,,,
0.0,2020-07-10,320_RTPV_6,7,0.025,,,
-0.0,2020-07-10,322_HYDRO_1,7,27.379167,,,
-0.0,2020-07-10,322_HYDRO_2,7,27.379167,,,
-0.0,2020-07-10,322_HYDRO_3,7,27.379167,,,
-0.0,2020-07-10,322_HYDRO_4,7,27.379167,,,
-0.0,2020-07-10,324_PV_1,7,9.991667,,,
-0.0,2020-07-10,324_PV_2,7,10.691667,,,
0.0,2020-07-10,324_PV_3,7,10.083333,,,
0.0,2020-07-10,101_PV_1,8,10.125,,,
0.0,2020-07-10,101_PV_2,8,13.833333,,,
0.0,2020-07-10,101_PV_3,8,7.0,,,
-0.0,2020-07-10,101_PV_4,8,12.391667,,,
0.0,2020-07-10,102_PV_1,8,13.183333,,,
0.0,2020-07-10,102_PV_2,8,6.033333,,,
-0.0,2020-07-10,103_PV_1,8,8.041667,,,
0.0,2020-07-10,104_PV_1,8,0.933333,,,
0.0,2020-07-10,113_PV_1,8,48.6,,,
0.0,2020-07-10,118_RTPV_1,8,1.35,,,
0.0,2020-07-10,118_RTPV_10,8,0.4,,,
0.0,2020-07-10,118_RTPV_2,8,1.4,,,
0.0,2020-07-10,118_RTPV_3,8,1.558333,,,
0.0,2020-07-10,118_RTPV_4,8,1.45,,,
-0.0,2020-07-10,118_RTPV_5,8,1.416667,,,
-0.0,2020-07-10,118_RTPV_6,8,1.541667,,,
-0.0,2020-07-10,118_RTPV_7,8,1.116667,,,
-0.0,2020-07-10,118_RTPV_8,8,1.091667,,,
-0.0,2020-07-10,118_RTPV_9,8,0.666667,,,
0.0,2020-07-10,119_PV_1,8,8.108333,,,
-0.0,2020-07-10,122_HYDRO_1,8,38.429167,,,
-0.0,2020-07-10,122_HYDRO_2,8,38.429167,,,
-0.0,2020-07-10,122_HYDRO_3,8,38.429167,,,
-0.0,2020-07-10,122_HYDRO_4,8,38.429167,,,
-0.0,2020-07-10,122_HYDRO_5,8,38.429167,,,
-0.0,2020-07-10,122_HYDRO_6,8,38.429167,,,
3e-06,2020-07-10,122_WIND_1,8,184.03333,,,
-0.0,2020-07-10,201_HYDRO_4,8,34.779167,,,
0.0,2020-07-10,212_CSP_1,8,0.0,,,
-0.0,2020-07-10,213_RTPV_1,8,2.316667,,,
-0.0,2020-07-10,215_HYDRO_1,8,34.779167,,,
-0.0,2020-07-10,215_HYDRO_2,8,34.779167,,,
-0.0,2020-07-10,215_HYDRO_3,8,34.779167,,,
0.0,2020-07-10,215_PV_1,8,32.95,,,
-0.0,2020-07-10,222_HYDRO_1,8,34.779167,,,
-0.0,2020-07-10,222_HYDRO_2,8,34.779167,,,
-0.0,2020-07-10,222_HYDRO_3,8,34.779167,,,
-0.0,2020-07-10,222_HYDRO_4,8,34.779167,,,
-0.0,2020-07-10,222_HYDRO_5,8,34.779167,,,
-0.0,2020-07-10,222_HYDRO_6,8,34.779167,,,
-0.0,2020-07-10,303_WIND_1,8,5.241667,,,
0.0,2020-07-10,308_RTPV_1,8,14.15,,,
-0.0,2020-07-10,309_WIND_1,8,48.491667,,,
0.0,2020-07-10,310_PV_1,8,21.908333,,,
0.0,2020-07-10,310_PV_2,8,21.15,,,
0.0,2020-07-10,312_PV_1,8,26.925,,,
0.0,2020-07-10,313_PV_1,8,29.55,,,
0.0,2020-07-10,313_PV_2,8,28.45,,,
0.0,2020-07-10,313_RTPV_1,8,14.808333,,,
-0.0,2020-07-10,313_RTPV_10,8,9.941667,,,
-0.0,2020-07-10,313_RTPV_11,8,10.141667,,,
-0.0,2020-07-10,313_RTPV_12,8,4.316667,,,
0.0,2020-07-10,313_RTPV_13,8,3.908333,,,
0.0,2020-07-10,313_RTPV_2,8,5.433333,,,
-0.0,2020-07-10,313_RTPV_3,8,7.541667,,,
-0.0,2020-07-10,313_RTPV_4,8,6.241667,,,
-0.0,2020-07-10,313_RTPV_5,8,3.566667,,,
0.0,2020-07-10,313_RTPV_6,8,9.975,,,
-0.0,2020-07-10,313_RTPV_7,8,9.191667,,,
0.0,2020-07-10,313_RTPV_8,8,9.9,,,
0.0,2020-07-10,313_RTPV_9,8,10.508333,,,
0.0,2020-07-10,314_PV_1,8,23.083333,,,
-0.0,2020-07-10,314_PV_2,8,24.091667,,,
0.0,2020-07-10,314_PV_3,8,26.225,,,
0.0,2020-07-10,314_PV_4,8,24.175,,,
41.9731,2020-07-10,317_WIND_1,8,549.2269,,,
-0.0,2020-07-10,319_PV_1,8,98.666667,,,
0.0,2020-07-10,320_PV_1,8,22.883333,,,
-0.0,2020-07-10,320_RTPV_1,8,4.016667,,,
0.0,2020-07-10,320_RTPV_2,8,4.158333,,,
-0.0,2020-07-10,320_RTPV_3,8,3.85,,,
0.0,2020-07-10,320_RTPV_4,8,4.158333,,,
-0.0,2020-07-10,320_RTPV_5,8,4.016667,,,
-0.0,2020-07-10,320_RTPV_6,8,1.316667,,,
-0.0,2020-07-10,322_HYDRO_1,8,25.304167,,,
-0.0,2020-07-10,322_HYDRO_2,8,25.304167,,,
-0.0,2020-07-10,322_HYDRO_3,8,25.304167,,,
-0.0,2020-07-10,322_HYDRO_4,8,25.304167,,,
-0.0,2020-07-10,324_PV_1,8,23.791667,,,
-0.0,2020-07-10,324_PV_2,8,25.141667,,,
0.0,2020-07-10,324_PV_3,8,24.525,,,
-0.0,2020-07-10,101_PV_1,9,16.516667,,,
0.0,2020-07-10,101_PV_2,9,11.575,,,
0.0,2020-07-10,101_PV_3,9,16.175,,,
0.0,2020-07-10,101_PV_4,9,14.75,,,
0.0,2020-07-10,102_PV_1,9,5.808333,,,
-0.0,2020-07-10,102_PV_2,9,8.191667,,,
0.0,2020-07-10,103_PV_1,9,19.808333,,,
0.0,2020-07-10,104_PV_1,9,16.175,,,
0.0,2020-07-10,113_PV_1,9,57.633333,,,
0.0,2020-07-10,118_RTPV_1,9,3.133333,,,
0.0,2020-07-10,118_RTPV_10,9,0.908333,,,
-0.0,2020-07-10,118_RTPV_2,9,3.516667,,,
0.0,2020-07-10,118_RTPV_3,9,3.425,,,
0.0,2020-07-10,118_RTPV_4,9,3.283333,,,
0.0,2020-07-10,118_RTPV_5,9,3.275,,,
0.0,2020-07-10,118_RTPV_6,9,3.4,,,
0.0,2020-07-10,118_RTPV_7,9,1.758333,,,
-0.0,2020-07-10,118_RTPV_8,9,2.966667,,,
0.0,2020-07-10,118_RTPV_9,9,1.475,,,
-0.0,2020-07-10,119_PV_1,9,21.341667,,,
0.0,2020-07-10,122_HYDRO_1,9,38.958333,,,
0.0,2020-07-10,122_HYDRO_2,9,38.958333,,,
0.0,2020-07-10,122_HYDRO_3,9,38.958333,,,
0.0,2020-07-10,122_HYDRO_4,9,38.958333,,,
0.0,2020-07-10,122_HYDRO_5,9,38.958333,,,
0.0,2020-07-10,122_HYDRO_6,9,38.958333,,,
0.0,2020-07-10,122_WIND_1,9,112.925,,,
0.0,2020-07-10,201_HYDRO_4,9,43.075,,,
0.0,2020-07-10,212_CSP_1,9,0.0,,,
0.0,2020-07-10,213_RTPV_1,9,4.758333,,,
0.0,2020-07-10,215_HYDRO_1,9,43.075,,,
0.0,2020-07-10,215_HYDRO_2,9,43.075,,,
0.0,2020-07-10,215_HYDRO_3,9,43.075,,,
-0.0,2020-07-10,215_PV_1,9,37.541667,,,
0.0,2020-07-10,222_HYDRO_1,9,43.075,,,
0.0,2020-07-10,222_HYDRO_2,9,43.075,,,
0.0,2020-07-10,222_HYDRO_3,9,43.075,,,
0.0,2020-07-10,222_HYDRO_4,9,43.075,,,
0.0,2020-07-10,222_HYDRO_5,9,43.075,,,
0.0,2020-07-10,222_HYDRO_6,9,43.075,,,
-0.0,2020-07-10,303_WIND_1,9,5.841667,,,
-0.0,2020-07-10,308_RTPV_1,9,33.066667,,,
-0.0,2020-07-10,309_WIND_1,9,29.841667,,,
0.0,2020-07-10,310_PV_1,9,30.95,,,
0.0,2020-07-10,310_PV_2,9,29.908333,,,
-0.0,2020-07-10,312_PV_1,9,42.916667,,,
0.0,2020-07-10,313_PV_1,9,42.975,,,
-0.0,2020-07-10,313_PV_2,9,45.741667,,,
-0.0,2020-07-10,313_RTPV_1,9,35.375,,,
0.0,2020-07-10,313_RTPV_10,9,22.825,,,
0.0,2020-07-10,313_RTPV_11,9,25.25,,,
0.0,2020-07-10,313_RTPV_12,9,9.725,,,
0.0,2020-07-10,313_RTPV_13,9,9.275,,,
-0.0,2020-07-10,313_RTPV_2,9,14.466667,,,
0.0,2020-07-10,313_RTPV_3,9,19.325,,,
0.0,2020-07-10,313_RTPV_4,9,17.333333,,,
0.0,2020-07-10,313_RTPV_5,9,14.85,,,
0.0,2020-07-10,313_RTPV_6,9,23.558333,,,
-0.0,2020-07-10,313_RTPV_7,9,20.316667,,,
0.0,2020-07-10,313_RTPV_8,9,23.408333,,,
0.0,2020-07-10,313_RTPV_9,9,24.433333,,,
0.0,2020-07-10,314_PV_1,9,29.483333,,,
0.0,2020-07-10,314_PV_2,9,31.95,,,
0.0,2020-07-10,314_PV_3,9,44.575,,,
-0.0,2020-07-10,314_PV_4,9,30.891667,,,
9.30462,2020-07-10,317_WIND_1,9,514.17038,,,
3e-06,2020-07-10,319_PV_1,9,126.35833,,,
0.0,2020-07-10,320_PV_1,9,28.9,,,
0.0,2020-07-10,320_RTPV_1,9,9.525,,,
0.0,2020-07-10,320_RTPV_2,9,9.925,,,
-0.0,2020-07-10,320_RTPV_3,9,9.141667,,,
-0.0,2020-07-10,320_RTPV_4,9,9.616667,,,
0.0,2020-07-10,320_RTPV_5,9,9.25,,,
0.0,2020-07-10,320_RTPV_6,9,3.025,,,
0.0,2020-07-10,322_HYDRO_1,9,27.1625,,,
0.0,2020-07-10,322_HYDRO_2,9,27.1625,,,
0.0,2020-07-10,322_HYDRO_3,9,27.1625,,,
0.0,2020-07-10,322_HYDRO_4,9,27.1625,,,
0.0,2020-07-10,324_PV_1,9,31.458333,,,
-0.0,2020-07-10,324_PV_2,9,33.491667,,,
0.0,2020-07-10,324_PV_3,9,31.725,,,
0.0,2020-07-10,101_PV_1,10,11.775,,,
0.0,2020-07-10,101_PV_2,10,13.958333,,,
-0.0,2020-07-10,101_PV_3,10,19.241667,,,
0.0,2020-07-10,101_PV_4,10,12.4,,,
-0.0,2020-07-10,102_PV_1,10,12.791667,,,
-0.0,2020-07-10,102_PV_2,10,18.166667,,,
-0.0,2020-07-10,103_PV_1,10,30.841667,,,
0.0,2020-07-10,104_PV_1,10,15.3,,,
0.0,2020-07-10,113_PV_1,10,52.8,,,
0.0,2020-07-10,118_RTPV_1,10,4.883333,,,
0.0,2020-07-10,118_RTPV_10,10,1.683333,,,
0.0,2020-07-10,118_RTPV_2,10,5.275,,,
0.0,2020-07-10,118_RTPV_3,10,5.233333,,,
0.0,2020-07-10,118_RTPV_4,10,4.9,,,
0.0,2020-07-10,118_RTPV_5,10,5.208333,,,
0.0,2020-07-10,118_RTPV_6,10,5.2,,,
-0.0,2020-07-10,118_RTPV_7,10,3.416667,,,
0.0,2020-07-10,118_RTPV_8,10,4.258333,,,
0.0,2020-07-10,118_RTPV_9,10,3.833333,,,
0.0,2020-07-10,119_PV_1,10,31.375,,,
0.0,2020-07-10,122_HYDRO_1,10,39.1125,,,
0.0,2020-07-10,122_HYDRO_2,10,39.1125,,,
0.0,2020-07-10,122_HYDRO_3,10,39.1125,,,
0.0,2020-07-10,122_HYDRO_4,10,39.1125,,,
0.0,2020-07-10,122_HYDRO_5,10,39.1125,,,
0.0,2020-07-10,122_HYDRO_6,10,39.1125,,,
-3e-06,2020-07-10,122_WIND_1,10,101.86667,,,
0.0,2020-07-10,201_HYDRO_4,10,46.1,,,
0.0,2020-07-10,212_CSP_1,10,0.0,,,
0.0,2020-07-10,213_RTPV_1,10,6.825,,,
0.0,2020-07-10,215_HYDRO_1,10,46.1,,,
0.0,2020-07-10,215_HYDRO_2,10,46.1,,,
0.0,2020-07-10,215_HYDRO_3,10,46.1,,,
-0.0,2020-07-10,215_PV_1,10,26.541667,,,
0.0,2020-07-10,222_HYDRO_1,10,46.1,,,
0.0,2020-07-10,222_HYDRO_2,10,46.1,,,
0.0,2020-07-10,222_HYDRO_3,10,46.1,,,
0.0,2020-07-10,222_HYDRO_4,10,46.1,,,
0.0,2020-07-10,222_HYDRO_5,10,46.1,,,
0.0,2020-07-10,222_HYDRO_6,10,46.1,,,
0.0,2020-07-10,303_WIND_1,10,5.525,,,
0.0,2020-07-10,308_RTPV_1,10,52.508333,,,
-0.0,2020-07-10,309_WIND_1,10,16.016667,,,
-0.0,2020-07-10,310_PV_1,10,35.016667,,,
-0.0,2020-07-10,310_PV_2,10,34.716667,,,
0.0,2020-07-10,312_PV_1,10,54.975,,,
0.0,2020-07-10,313_PV_1,10,55.033333,,,
0.0,2020-07-10,313_PV_2,10,59.475,,,
0.0,2020-07-10,313_RTPV_1,10,55.933333,,,
0.0,2020-07-10,313_RTPV_10,10,35.2,,,
0.0,2020-07-10,313_RTPV_11,10,38.883333,,,
0.0,2020-07-10,313_RTPV_12,10,15.433333,,,
-0.0,2020-07-10,313_RTPV_13,10,14.466667,,,
-0.0,2020-07-10,313_RTPV_2,10,28.891667,,,
-0.0,2020-07-10,313_RTPV_3,10,32.566667,,,
0.0,2020-07-10,313_RTPV_4,10,35.883333,,,
0.0,2020-07-10,313_RTPV_5,10,34.225,,,
-0.0,2020-07-10,313_RTPV_6,10,36.941667,,,
-0.0,2020-07-10,313_RTPV_7,10,30.041667,,,
0.0,2020-07-10,313_RTPV_8,10,36.233333,,,
-0.0,2020-07-10,313_RTPV_9,10,36.916667,,,
0.0,2020-07-10,314_PV_1,10,34.983333,,,
-0.0,2020-07-10,314_PV_2,10,35.766667,,,
0.0,2020-07-10,314_PV_3,10,58.05,,,
-0.0,2020-07-10,314_PV_4,10,33.341667,,,
-3e-06,2020-07-10,317_WIND_1,10,446.49167,,,
3e-06,2020-07-10,319_PV_1,10,132.23333,,,
0.0,2020-07-10,320_PV_1,10,34.35,,,
-0.0,2020-07-10,320_RTPV_1,10,14.925,,,
0.0,2020-07-10,320_RTPV_2,10,15.383333,,,
0.0,2020-07-10,320_RTPV_3,10,14.125,,,
0.0,2020-07-10,320_RTPV_4,10,14.833333,,,
0.0,2020-07-10,320_RTPV_5,10,14.058333,,,
0.0,2020-07-10,320_RTPV_6,10,4.658333,,,
-0.0,2020-07-10,322_HYDRO_1,10,28.979167,,,
-0.0,2020-07-10,322_HYDRO_2,10,28.979167,,,
-0.0,2020-07-10,322_HYDRO_3,10,28.979167,,,
-0.0,2020-07-10,322_HYDRO_4,10,28.979167,,,
-0.0,2020-07-10,324_PV_1,10,35.341667,,,
0.0,2020-07-10,324_PV_2,10,35.575,,,
-0.0,2020-07-10,324_PV_3,10,34.091667,,,
-0.0,2020-07-10,101_PV_1,11,18.216667,,,
0.0,2020-07-10,101_PV_2,11,13.075,,,
0.0,2020-07-10,101_PV_3,11,20.15,,,
0.0,2020-07-10,101_PV_4,11,8.5,,,
-0.0,2020-07-10,102_PV_1,11,6.95,,,
0.0,2020-07-10,102_PV_2,11,14.283333,,,
0.0,2020-07-10,103_PV_1,11,39.975,,,
-0.0,2020-07-10,104_PV_1,11,5.291667,,,
0.0,2020-07-10,113_PV_1,11,61.283333,,,
-0.0,2020-07-10,118_RTPV_1,11,6.225,,,
0.0,2020-07-10,118_RTPV_10,11,2.975,,,
0.0,2020-07-10,118_RTPV_2,11,6.7,,,
0.0,2020-07-10,118_RTPV_3,11,6.783333,,,
-0.0,2020-07-10,118_RTPV_4,11,5.941667,,,
0.0,2020-07-10,118_RTPV_5,11,6.658333,,,
-0.0,2020-07-10,118_RTPV_6,11,6.516667,,,
-0.0,2020-07-10,118_RTPV_7,11,5.391667,,,
0.0,2020-07-10,118_RTPV_8,11,7.083333,,,
0.0,2020-07-10,118_RTPV_9,11,4.658333,,,
-0.0,2020-07-10,119_PV_1,11,37.816667,,,
0.0,2020-07-10,122_HYDRO_1,11,38.970833,,,
0.0,2020-07-10,122_HYDRO_2,11,38.970833,,,
0.0,2020-07-10,122_HYDRO_3,11,38.970833,,,
0.0,2020-07-10,122_HYDRO_4,11,38.970833,,,
0.0,2020-07-10,122_HYDRO_5,11,38.970833,,,
0.0,2020-07-10,122_HYDRO_6,11,38.970833,,,
3e-06,2020-07-10,122_WIND_1,11,123.68333,,,
0.0,2020-07-10,201_HYDRO_4,11,46.1,,,
0.0,2020-07-10,212_CSP_1,11,0.0,,,
0.0,2020-07-10,213_RTPV_1,11,8.1,,,
0.0,2020-07-10,215_HYDRO_1,11,46.1,,,
0.0,2020-07-10,215_HYDRO_2,11,46.1,,,
0.0,2020-07-10,215_HYDRO_3,11,46.1,,,
0.0,2020-07-10,215_PV_1,11,27.483333,,,
0.0,2020-07-10,222_HYDRO_1,11,46.1,,,
0.0,2020-07-10,222_HYDRO_2,11,46.1,,,
0.0,2020-07-10,222_HYDRO_3,11,46.1,,,
0.0,2020-07-10,222_HYDRO_4,11,46.1,,,
0.0,2020-07-10,222_HYDRO_5,11,46.1,,,
0.0,2020-07-10,222_HYDRO_6,11,46.1,,,
0.0,2020-07-10,303_WIND_1,11,5.333333,,,
-0.0,2020-07-10,308_RTPV_1,11,64.641667,,,
-0.0,2020-07-10,309_WIND_1,11,3.916667,,,
0.0,2020-07-10,310_PV_1,11,34.075,,,
-0.0,2020-07-10,310_PV_2,11,36.641667,,,
-0.0,2020-07-10,312_PV_1,11,61.116667,,,
-0.0,2020-07-10,313_PV_1,11,62.966667,,,
0.0,2020-07-10,313_PV_2,11,67.508333,,,
0.0,2020-07-10,313_RTPV_1,11,71.508333,,,
-0.0,2020-07-10,313_RTPV_10,11,42.925,,,
-0.0,2020-07-10,313_RTPV_11,11,45.341667,,,
0.0,2020-07-10,313_RTPV_12,11,19.408333,,,
-0.0,2020-07-10,313_RTPV_13,11,18.566667,,,
-0.0,2020-07-10,313_RTPV_2,11,45.116667,,,
-0.0,2020-07-10,313_RTPV_3,11,41.291667,,,
-0.0,2020-07-10,313_RTPV_4,11,42.716667,,,
0.0,2020-07-10,313_RTPV_5,11,44.533333,,,
0.0,2020-07-10,313_RTPV_6,11,47.158333,,,
0.0,2020-07-10,313_RTPV_7,11,37.283333,,,
0.0,2020-07-10,313_RTPV_8,11,46.55,,,
0.0,2020-07-10,313_RTPV_9,11,44.675,,,
-0.0,2020-07-10,314_PV_1,11,36.366667,,,
0.0,2020-07-10,314_PV_2,11,35.825,,,
0.0,2020-07-10,314_PV_3,11,64.8,,,
0.0,2020-07-10,314_PV_4,11,34.375,,,
3e-06,2020-07-10,317_WIND_1,11,273.20833,,,
3e-06,2020-07-10,319_PV_1,11,132.63333,,,
0.0,2020-07-10,320_PV_1,11,36.658333,,,
-0.0,2020-07-10,320_RTPV_1,11,19.566667,,,
-0.0,2020-07-10,320_RTPV_2,11,18.916667,,,
0.0,2020-07-10,320_RTPV_3,11,17.4,,,
0.0,2020-07-10,320_RTPV_4,11,18.75,,,
-0.0,2020-07-10,320_RTPV_5,11,17.866667,,,
-0.0,2020-07-10,320_RTPV_6,11,5.916667,,,
0.0,2020-07-10,322_HYDRO_1,11,33.758333,,,
0.0,2020-07-10,322_HYDRO_2,11,33.758333,,,
0.0,2020-07-10,322_HYDRO_3,11,33.758333,,,
0.0,2020-07-10,322_HYDRO_4,11,33.758333,,,
0.0,2020-07-10,324_PV_1,11,37.15,,,
0.0,2020-07-10,324_PV_2,11,37.233333,,,
0.0,2020-07-10,324_PV_3,11,34.975,,,
-0.0,2020-07-10,101_PV_1,12,10.741667,,,
0.0,2020-07-10,101_PV_2,12,6.75,,,
0.0,2020-07-10,101_PV_3,12,13.333333,,,
-0.0,2020-07-10,101_PV_4,12,7.166667,,,
0.0,2020-07-10,102_PV_1,12,4.958333,,,
0.0,2020-07-10,102_PV_2,12,7.233333,,,
0.0,2020-07-10,103_PV_1,12,44.708333,,,
0.0,2020-07-10,104_PV_1,12,13.55,,,
0.0,2020-07-10,113_PV_1,12,64.558333,,,
0.0,2020-07-10,118_RTPV_1,12,7.025,,,
0.0,2020-07-10,118_RTPV_10,12,3.525,,,
-0.0,2020-07-10,118_RTPV_2,12,7.516667,,,
-0.0,2020-07-10,118_RTPV_3,12,7.716667,,,
-0.0,2020-07-10,118_RTPV_4,12,6.866667,,,
0.0,2020-07-10,118_RTPV_5,12,7.25,,,
-0.0,2020-07-10,118_RTPV_6,12,7.391667,,,
0.0,2020-07-10,118_RTPV_7,12,6.525,,,
0.0,2020-07-10,118_RTPV_8,12,8.108333,,,
0.0,2020-07-10,118_RTPV_9,12,7.108333,,,
0.0,2020-07-10,119_PV_1,12,43.683333,,,
-0.0,2020-07-10,122_HYDRO_1,12,38.929167,,,
-0.0,2020-07-10,122_HYDRO_2,12,38.929167,,,
-0.0,2020-07-10,122_HYDRO_3,12,38.929167,,,
-0.0,2020-07-10,122_HYDRO_4,12,38.929167,,,
-0.0,2020-07-10,122_HYDRO_5,12,38.929167,,,
-0.0,2020-07-10,122_HYDRO_6,12,38.929167,,,
0.0,2020-07-10,122_WIND_1,12,94.558333,,,
0.0,2020-07-10,201_HYDRO_4,12,46.208333,,,
0.0,2020-07-10,212_CSP_1,12,0.0,,,
-0.0,2020-07-10,213_RTPV_1,12,8.791667,,,
0.0,2020-07-10,215_HYDRO_1,12,46.208333,,,
0.0,2020-07-10,215_HYDRO_2,12,46.208333,,,
0.0,2020-07-10,215_HYDRO_3,12,46.208333,,,
-0.0,2020-07-10,215_PV_1,12,52.291667,,,
0.0,2020-07-10,222_HYDRO_1,12,46.208333,,,
0.0,2020-07-10,222_HYDRO_2,12,46.208333,,,
0.0,2020-07-10,222_HYDRO_3,12,46.208333,,,
0.0,2020-07-10,222_HYDRO_4,12,46.208333,,,
0.0,2020-07-10,222_HYDRO_5,12,46.208333,,,
0.0,2020-07-10,222_HYDRO_6,12,46.208333,,,
0.0,2020-07-10,303_WIND_1,12,5.333333,,,
0.0,2020-07-10,308_RTPV_1,12,70.75,,,
0.0,2020-07-10,309_WIND_1,12,2.8,,,
0.0,2020-07-10,310_PV_1,12,34.75,,,
0.0,2020-07-10,310_PV_2,12,37.65,,,
0.0,2020-07-10,312_PV_1,12,63.35,,,
0.0,2020-07-10,313_PV_1,12,67.125,,,
0.0,2020-07-10,313_PV_2,12,71.375,,,
0.0,2020-07-10,313_RTPV_1,12,79.508333,,,
0.0,2020-07-10,313_RTPV_10,12,47.358333,,,
0.0,2020-07-10,313_RTPV_11,12,51.533333,,,
0.0,2020-07-10,313_RTPV_12,12,22.258333,,,
-0.0,2020-07-10,313_RTPV_13,12,21.166667,,,
0.0,2020-07-10,313_RTPV_2,12,50.508333,,,
0.0,2020-07-10,313_RTPV_3,12,47.833333,,,
-0.0,2020-07-10,313_RTPV_4,12,44.341667,,,
0.0,2020-07-10,313_RTPV_5,12,51.325,,,
0.0,2020-07-10,313_RTPV_6,12,53.633333,,,
